source_row,Student ID,column,value,z_score,abs_z,iqr_flag,z_flag
706596,40007401,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
706665,40007470,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
706672,40007477,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
706680,40007485,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
706681,40007486,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
706693,40007498,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
706715,40007520,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
706716,40007521,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
706717,40007522,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
706727,40007532,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
706766,40007571,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
706780,40007585,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
706807,40007612,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
706885,40007690,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
706905,40007710,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
706950,40007755,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
706970,40007775,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707027,40007832,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
707083,40007888,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
707114,40007919,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707122,40007927,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707161,40007966,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
707175,40007980,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
707186,40007991,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707229,40008034,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
707234,40008039,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707239,40008044,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
707245,40008050,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707276,40008081,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707399,40008204,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
707892,40008697,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
707926,40008731,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
707959,40008764,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
707967,40008772,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
707983,40008788,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
708013,40008818,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
708054,40008859,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
708080,40008885,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
708095,40008900,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
708177,40008982,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
708207,40009012,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
708262,40009067,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
708264,40009069,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
708267,40009072,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
708272,40009077,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
708283,40009088,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
708295,40009100,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
708321,40009126,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
708359,40009164,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
708360,40009165,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
708361,40009166,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
708368,40009173,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
708374,40009179,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
708375,40009180,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
708450,40009255,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
708473,40009278,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
708478,40009283,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
708490,40009295,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
708494,40009299,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
708513,40009318,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
708704,40009509,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
708838,40009643,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
709098,40009903,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709099,40009904,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
709179,40009984,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
709197,40010002,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
709231,40010036,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
709234,40010039,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709247,40010052,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
709253,40010058,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
709292,40010097,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
709294,40010099,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
709325,40010130,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
709328,40010133,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709344,40010149,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
709359,40010164,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
709362,40010167,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
709409,40010214,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
709437,40010242,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
709443,40010248,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
709472,40010277,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709619,40010424,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709683,40010488,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
709732,40010537,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
709788,40010593,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709799,40010604,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
709843,40010648,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
709853,40010658,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
709857,40010662,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709878,40010683,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
709908,40010713,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
709940,40010745,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
709957,40010762,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
709977,40010782,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
710004,40010809,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710074,40010879,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
710088,40010893,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
710089,40010894,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710090,40010895,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
710091,40010896,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
710107,40010912,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710110,40010915,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
710112,40010917,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
710114,40010919,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710116,40010921,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710117,40010922,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710121,40010926,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710133,40010938,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710143,40010948,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710146,40010951,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710150,40010955,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710161,40010966,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710162,40010967,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
710165,40010970,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710167,40010972,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710260,40011065,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710261,40011066,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
710300,40011105,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
710309,40011114,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710380,40011185,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710422,40011227,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710468,40011273,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710523,40011328,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710563,40011368,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710569,40011374,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710600,40011405,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710757,40011562,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
710782,40011587,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
710877,40011682,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710884,40011689,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710898,40011703,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710921,40011726,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
710964,40011769,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
710968,40011773,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
710978,40011783,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711038,40011843,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711042,40011847,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
711075,40011880,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711099,40011904,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
711104,40011909,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
711167,40011972,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
711170,40011975,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711176,40011981,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711192,40011997,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
711197,40012002,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
711244,40012049,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
711255,40012060,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711258,40012063,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711279,40012084,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
711290,40012095,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
711312,40012117,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711329,40012134,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711375,40012180,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
711442,40012247,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711452,40012257,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711527,40012332,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711554,40012359,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711558,40012363,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711562,40012367,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
711572,40012377,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
711584,40012389,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711602,40012407,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
711691,40012496,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711692,40012497,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711703,40012508,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711715,40012520,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711736,40012541,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711744,40012549,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711774,40012579,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711785,40012590,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
711794,40012599,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711817,40012622,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711819,40012624,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
711820,40012625,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711843,40012648,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
711866,40012671,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
711872,40012677,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
711877,40012682,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711878,40012683,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
711894,40012699,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
711917,40012722,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711935,40012740,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711939,40012744,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711949,40012754,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
711972,40012777,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
711973,40012778,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
712036,40012841,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
712070,40012875,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
712207,40013012,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
712221,40013026,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
712223,40013028,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
712259,40013064,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
712280,40013085,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
712306,40013111,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
712332,40013137,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
712376,40013181,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
712393,40013198,Literature,0.25,-4.981789237056328,4.981789237056328,True,True
712479,40013284,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
712499,40013304,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
712646,40013451,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
712733,40013538,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
712886,40013691,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
712927,40013732,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
713112,40013917,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
713205,40014010,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
713292,40014097,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
713512,40014317,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
713791,40014596,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714103,40014908,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714328,40015133,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
714331,40015136,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714362,40015167,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
714366,40015171,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
714384,40015189,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714424,40015229,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
714425,40015230,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
714478,40015283,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714482,40015287,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
714507,40015312,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
714537,40015342,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
714538,40015343,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714539,40015344,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
714544,40015349,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
714549,40015354,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
714559,40015364,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
714568,40015373,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
714621,40015426,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714646,40015451,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
714869,40015674,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
714880,40015685,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
715086,40015891,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
715106,40015911,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
715182,40015987,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
715184,40015989,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
715234,40016039,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
715274,40016079,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
715275,40016080,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
715321,40016126,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
715349,40016154,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
715352,40016157,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
715357,40016162,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
715363,40016168,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
715366,40016171,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
715657,40016462,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
715662,40016467,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
715739,40016544,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
715741,40016546,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
716025,40016830,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716033,40016838,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
716125,40016930,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716185,40016990,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716195,40017000,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716214,40017019,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716256,40017061,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716264,40017069,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716268,40017073,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716274,40017079,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
716279,40017084,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716285,40017090,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
716298,40017103,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
716305,40017110,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716306,40017111,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
716340,40017145,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
716359,40017164,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716378,40017183,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716388,40017193,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
716392,40017197,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
716399,40017204,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
716409,40017214,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
716412,40017217,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716495,40017300,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
716515,40017320,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716540,40017345,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716551,40017356,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716554,40017359,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716595,40017400,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716620,40017425,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
716624,40017429,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
716628,40017433,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
716738,40017543,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
716754,40017559,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
716759,40017564,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
716765,40017570,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
716768,40017573,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
717114,40017919,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
717220,40018025,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
717345,40018150,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
717352,40018157,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
717392,40018197,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
717426,40018231,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
717436,40018241,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
717444,40018249,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
717472,40018277,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
717493,40018298,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
717502,40018307,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
717503,40018308,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
717506,40018311,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
717510,40018315,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
717546,40018351,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
717554,40018359,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
717585,40018390,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
717587,40018392,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
717589,40018394,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
717595,40018400,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
717604,40018409,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
717642,40018447,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
717659,40018464,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
717673,40018478,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
717674,40018479,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
717707,40018512,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
717734,40018539,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
717788,40018593,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
717906,40018711,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
717915,40018720,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
718005,40018810,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
718192,40018997,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
718248,40019053,Literature,2.58,-3.2252474251249716,3.2252474251249716,True,True
718403,40019208,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
718453,40019258,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
718454,40019259,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
718474,40019279,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
718477,40019282,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
718491,40019296,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
718502,40019307,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
718521,40019326,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
718575,40019380,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
718576,40019381,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
718589,40019394,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
718677,40019482,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
718680,40019485,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
718685,40019490,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
718687,40019492,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
718725,40019530,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
718729,40019534,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
718733,40019538,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
718745,40019550,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
718759,40019564,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
718777,40019582,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
718852,40019657,Literature,1.75,-3.8509683280876437,3.8509683280876437,True,True
718880,40019685,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
718897,40019702,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
718900,40019705,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
718909,40019714,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
718911,40019716,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
718954,40019759,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
718958,40019763,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
718972,40019777,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
718976,40019781,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
719010,40019815,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
719022,40019827,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719023,40019828,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719025,40019830,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
719028,40019833,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
719029,40019834,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
719089,40019894,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
719112,40019917,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
719113,40019918,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719114,40019919,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
719146,40019951,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719159,40019964,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
719165,40019970,Literature,1.25,-4.227908631077205,4.227908631077205,True,True
719182,40019987,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719211,40020016,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
719277,40020082,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719365,40020170,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
719458,40020263,Literature,1.5,-4.039438479582425,4.039438479582425,True,True
719516,40020321,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
719547,40020352,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
719701,40020506,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
719718,40020523,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
719746,40020551,Literature,3.0,-2.90861757061374,2.90861757061374,True,False
719793,40020598,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719802,40020607,Literature,2.5,-3.2855578736033015,3.2855578736033015,True,True
719877,40020682,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
719885,40020690,Literature,2.75,-3.0970877221085207,3.0970877221085207,True,True
719903,40020708,Literature,2.0,-3.662498176592863,3.662498176592863,True,True
719928,40020733,Literature,2.25,-3.4740280250980824,3.4740280250980824,True,True
719970,40020775,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
720038,40020843,Literature,3.25,-2.720147419118959,2.720147419118959,True,False
